ID,Vendor,Text
316,Whatsapp Privacy,when you delete your whatsapp account your undelivered message are deleted from our server a well a any of your other information we no longer need to operate and provide our service
317,Whatsapp Privacy,be mindful that if you only delete our service from your device without using our in app delete my account feature your information may be stored with u for longer period
318,Whatsapp Privacy,please remember that when you delete your account it doe not affect the information other user have relating to you such a their copy of the message you sent them
319,Whatsapp Privacy,law and protection we may collect use preserve and share your information if we have good faith belief that it is reasonably necessary to respond pursuant to applicable law or regulation to legal process or to government request
320,Whatsapp Privacy,enforce our term and any other applicable term and policy including for investigation of potential violation
321,Whatsapp Privacy,detect investigate prevent and address fraud and other illegal activity security or technical issue
322,Whatsapp Privacy,or protect the right property and safety of our user whatsapp the facebook family of company or others
323,Whatsapp Privacy,our global operation you agree to our information practice including the collection use processing and sharing of your information a described in this privacy policy a well a the transfer and processing of your information to the united state and other country globally where we have or use facility service provider or partner regardless of where you use our service
324,Whatsapp Privacy,you acknowledge that the law regulation and standard of the country in which your information is stored or processed may be different from those of your own country
325,Whatsapp Privacy,update to our policy we may amend or update our privacy policy
326,Whatsapp Privacy,we will provide you notice of amendment to this privacy policy a appropriate and update the last modified date at the top of this privacy policy
327,Whatsapp Privacy,your continued use of our service confirms your acceptance of our privacy policy a amended
328,Whatsapp Privacy,if you do not agree to our privacy policy a amended you must stop using our service
329,Whatsapp Privacy,please review our privacy policy from time to time
330,Whatsapp Privacy,california consumer privacy act california resident may learn more about their right including how to exercise their right under the california consumer privacy act of 2018 by clicking here
331,Whatsapp Privacy,brazilian general data protection law you may learn more about your right including how to exercise your right under the brazilian general data protection law by clicking here
332,Whatsapp Privacy,contact u if you have question about our privacy policy please contact u
333,Whatsapp Privacy,whatsapp inc
334,Whatsapp Privacy,privacy policy 1601 willow road menlo park california 94025 united state of america return to topcalifornia privacy noticecalifornia resident can learn more about their privacy right in our california privacy notice
335,Whatsapp Privacy,brazil privacy noticethis brazil privacy notice notice applies to personal data processing activity under brazilian law and supplement our privacy policy
336,Whatsapp Privacy,under the brazilian general data protection law the lgpd you have the right to access rectify port erase and confirm that we process your data
337,Whatsapp Privacy,learn more about your right and find out how you can exercise your right by visiting our iphone android and kaios article in our help center
338,Whatsapp Privacy,in certain circumstance you also have the right to object to and to restrict the processing of your personal data
339,Whatsapp Privacy,our privacy policy provides information about how we share data with third party
340,Whatsapp Privacy,to request more information about our data practice click here
341,Whatsapp Privacy,the data controller responsible for your information is whatsapp inc
342,Whatsapp Privacy,to contact the data protection officer for whatsapp inc
343,Whatsapp Privacy,click here
344,Whatsapp Privacy,you also have the right to petition the brazilian data protection authority dpa by contacting the dpa directly
345,Whatsapp Privacy,this notice take effect on the lgpd effective date
346,Whatsapp Privacy,whatsapp inc
347,Whatsapp Privacy,the eu u
348,Whatsapp Privacy,privacy shield and the swiss u
349,Whatsapp Privacy,privacy shieldwhatsapp inc
350,Whatsapp Privacy,whatsapp ha certified to the eu u
351,Whatsapp Privacy,privacy shield framework and the swiss u
352,Whatsapp Privacy,privacy shield framework with the u
353,Whatsapp Privacy,department of commerce regarding the collection and processing of personal data from our business partner in the european union and switzerland partner in connection with the product and service described in the scope section below and in our certification
354,Whatsapp Privacy,to learn more about the privacy shield program please visit www
355,Whatsapp Privacy,privacyshield
357,Whatsapp Privacy,scope whatsapp adheres to the privacy shield principle for the following area of our business collectively the partner service whatsapp business product whatsapp creates apps service feature apis software or website that enable business to interact with user of whatsapp product and service business product
358,Whatsapp Privacy,partner the data controller may submit personal information about their customer to whatsapp using whatsapp business product
359,Whatsapp Privacy,while partner decide what information to submit it typically includes thing like customer phone number and other information under the partner control
360,Whatsapp Privacy,for more information customer may contact the relevant partner
361,Whatsapp Privacy,whatsapp us the personal data provided by partner to provide business product in accordance with the term applicable to the relevant business product and otherwise with the partner instruction
362,Whatsapp Privacy,whatsapp work with it partner to ensure that individual are offered appropriate choice in accordance with the privacy shield principle
363,Whatsapp Privacy,access
364,Whatsapp Privacy,within the scope of our authorization to do so and in accordance with our commitment under privacy shield whatsapp will work with it partner to provide individual access to personal data about them that whatsapp hold on behalf of it partner
365,Whatsapp Privacy,whatsapp will also take reasonable step to enable individual either directly or in connection with the partner to correct amend or delete personal data that is demonstrated to be inaccurate
366,Whatsapp Privacy,third party
367,Whatsapp Privacy,whatsapp may transfer data within the facebook family of company and to third party including service provider and other partner
368,Whatsapp Privacy,in accordance with the privacy shield principle whatsapp is liable for any processing of personal data by such third party that is inconsistent with the privacy shield principle unless whatsapp wa not responsible for the event giving rise to any alleged damage
369,Whatsapp Privacy,legal request
370,Whatsapp Privacy,personal data that is transferred to u by our partner may be subject to disclosure pursuant to legal request or other judicial and government process such a subpoena warrant or order
371,Whatsapp Privacy,for more information review the law and protection section of the whatsapp privacy policy
372,Whatsapp Privacy,enforcement
373,Whatsapp Privacy,whatsapp compliance with the privacy shield principle is subject to the investigatory and enforcement power of the u
374,Whatsapp Privacy,federal trade commission
375,Whatsapp Privacy,question and dispute
376,Whatsapp Privacy,please contact u with any question or concern relating to our privacy shield certification
377,Whatsapp Privacy,you have the option to resolve any applicable dispute you have with u in connection with our certification through trustarc an alternative dispute resolution provider based in the united state
378,Whatsapp Privacy,you can contact trustarc through their website
379,Whatsapp Privacy,in certain circumstance the privacy shield framework provides the right to invoke binding arbitration to resolve complaint not resolved by other mean a described in annex to the privacy shield principle
380,Whatsapp Privacy,additionally a part of the privacy shield framework the u
381,Whatsapp Privacy,state department senior coordinator serf a the ombudsperson to facilitate the processing of request relating to national security access to data transmitted from the eu or switzerland to the u
382,Whatsapp Privacy,for more information about whatsapp privacy practice please review our privacy policy
383,Whatsapp Privacy,intellectual property policy your copyright and trademarkswhatsapp inc
384,Whatsapp Privacy,whatsapp our we or u is committed to helping people and organization protect their intellectual property right
385,Whatsapp Privacy,our user agree to our term of service term by installing accessing or using our apps service feature software or website together service
386,Whatsapp Privacy,our term do not allow our user to violate someone else intellectual property right when using our service including their copyright and trademark
387,Whatsapp Privacy,a explained in more detail in our privacy policy we do not retain our user message in the ordinary course of providing our service
388,Whatsapp Privacy,we do however host our user account information including our user profile picture profile name or status message if they decide to include them a part of their account information
389,Whatsapp Privacy,copyright to report copyright infringement and request that whatsapp remove any infringing content it is hosting such a whatsapp user profile picture profile name or status message please email completed copyright infringement claim to ip whatsapp
390,Whatsapp Privacy,com including all of the information listed below
391,Whatsapp Privacy,you can also mail complete copyright infringement claim to whatsapp copyright agent whatsapp inc
392,Whatsapp Privacy,attn whatsapp copyright agent 1601 willow road menlo park california 94025 united state of america ip whatsapp
393,Whatsapp Privacy,com before you report claim of copyright infringement you may want to send message to the relevant whatsapp user you believe may be infringing your copyright
394,Whatsapp Privacy,you may be able to resolve the issue without contacting whatsapp
395,Whatsapp Privacy,trademark to report trademark infringement and request that whatsapp remove any infringing content it is hosting please email complete trademark infringement claim to ip whatsapp
396,Whatsapp Privacy,com including all of the information listed below
397,Whatsapp Privacy,before you report claim of trademark infringement you may want to send message to the relevant whatsapp user you believe may be infringing your trademark
398,Whatsapp Privacy,you may be able to resolve the issue without contacting whatsapp
399,Whatsapp Privacy,what to include in your copyright or trademark infringement claim to whatsapp please include all of the following information when reporting copyright or trademark infringement claim to whatsapp your complete contact information full name mailing address and phone number
400,Whatsapp Privacy,note that we regularly provide your contact information including your name and email address if provided the name of your organization or client who owns the right in question and the content of your report to the person whose content you are reporting
401,Whatsapp Privacy,you may wish to provide professional or business email address where you can be reached
402,Whatsapp Privacy,description of the copyrighted work or trademark that you claim ha been infringed
403,Whatsapp Privacy,description of the content hosted on our service that you claim infringes your copyright or trademark
404,Whatsapp Privacy,information reasonably sufficient to permit u to locate the material on our service
405,Whatsapp Privacy,the easiest way to do this is by providing u the phone number of the individual who ha submitted the infringing content on our service
406,Whatsapp Privacy,declaration that you have good faith belief that use of the copyrighted or trademarked content described above in the manner you have complained of is not authorized by the copyright or trademark owner it agent or the law the information in your claim is accurate
407,Whatsapp Privacy,and you declare under penalty of perjury that you are the owner or authorized to act on behalf of the owner of an exclusive copyright or trademark that is allegedly infringed
408,Whatsapp Privacy,your electronic signature or physical signature
409,Whatsapp Privacy,cookiesabout cooky cookie is small text file that website you visit asks your browser to store on your computer or mobile device
410,Whatsapp Privacy,how we use cooky we use cooky to understand secure operate and provide our service
411,Whatsapp Privacy,for example we use cooky to provide whatsapp for web and desktop and other service that are web based improve your experience understand how our service are being used and customize our service
412,Whatsapp Privacy,to understand which of our faq are most popular and to show you relevant content related to our service
413,Whatsapp Privacy,to remember your choice such a your language preference and otherwise to customize our service for you
414,Whatsapp Privacy,and to rank the faq on our website based on popularity understand mobile versus desktop user of our web based service or understand popularity and effectiveness of certain of our web page
415,Whatsapp Privacy,how to control cooky you can follow the instruction provided by your browser or device usually located under setting or preference to modify your cookie setting
416,Whatsapp Privacy,please note that if you set your browser or device to disable cooky certain of our service may not function properly
417,Whatsapp Privacy,whatsapp paymentswhatsapp payment term of service whatsapp inc
418,Whatsapp Privacy,whatsapp our we or u provides messaging internet calling and other service to user around the world including the ability to send and receive payment payment through the use of facebook pay and payment service provided by third party financial institution fis
419,Whatsapp Privacy,payment is service a defined in the whatsapp term of service whatsapp term or business service a defined in the whatsapp business term of service whatsapp business term
420,Whatsapp Privacy,the following whatsapp payment term of service whatsapp payment term supplement the whatsapp term or whatsapp business term a applicable when you use payment
421,Whatsapp Privacy,by using payment you agree to the following whatsapp payment term
422,Whatsapp Privacy,if there is any conflict between these whatsapp payment term and the whatsapp term or whatsapp business term these whatsapp payment term control solely with respect to your use of payment and only to the extent of the conflict
423,Whatsapp Privacy,about payment our role
424,Whatsapp Privacy,we provide convenient platform for you to set up and use facebook pay service provided by facebook company to save payment credential for use on facebook company product and relay transaction instruction to fis for processing a permitted in your jurisdiction
425,Whatsapp Privacy,once you have set up facebook pay through whatsapp you are able to send and receive money from other whatsapp user who have set up facebook pay on whatsapp
426,Whatsapp Privacy,we are not licensed financial or payment institution
427,Whatsapp Privacy,do not receive transfer process or store any fund in connection with payment
428,Whatsapp Privacy,do not act a service provider to fis
429,Whatsapp Privacy,and are not responsible for service interruption or failure or act or omission of fis payment system or financial or payment institution including the payment settlement and clearance of fund
430,Whatsapp Privacy,if you have an account at financial or payment institution you have separate relationship with your financial or payment institution regarding that account and whatsapp ha no affiliation with your financial or payment institution in this respect even when your financial or payment institution act a an fi for payment
431,Whatsapp Privacy,you may not be able to register for payment or may experience limited functionality depending on your financial or payment institution
432,Whatsapp Privacy,the ability to send or receive message with payment is service provided by whatsapp
433,Whatsapp Privacy,facebook company role
434,Whatsapp Privacy,when you use payment facebook company will save payment credential for use on facebook company product relay your transaction instruction to fis and provide other service to you according to the facebook community payment term and other term referenced therein
435,Whatsapp Privacy,in connection with payment facebook company do not receive transfer process or store your fund
436,Whatsapp Privacy,instruct your financial or payment institution to obtain pre approval or to initiate charge on your payment credential
437,Whatsapp Privacy,or act a service provider to the fis
438,Whatsapp Privacy,third party financial institution role
439,Whatsapp Privacy,when you use payment fis receive transfer process or store fund
440,Whatsapp Privacy,charge your payment credential
441,Whatsapp Privacy,obtain pre approval from your financial or payment institution
442,Whatsapp Privacy,or provide other service in connection with payment in accordance with their own term
443,Whatsapp Privacy,the financial service provided by fis with respect to payment may be subject to the supervision of financial regulator
444,Whatsapp Privacy,user in brazil may view the fi term here
446,Whatsapp Privacy,you must be at least 18 year old to use payment
447,Whatsapp Privacy,credit
448,Whatsapp Privacy,you may be credited for certain purpose including reward and special offer for which separate term may apply
449,Whatsapp Privacy,fee and tax
450,Whatsapp Privacy,you must pay any applicable fee arising out of your use of payment including any overdraft transaction or other fee charged by your financial or payment institution or the fi
451,Whatsapp Privacy,you must comply with applicable tax law in connection with your use of payment including reporting and payment of any tax related to transaction made through payment and any income received from such transaction
452,Whatsapp Privacy,whatsapp is not responsible for withholding collecting reporting or remitting any sale use value added or other tax arising from any transaction you complete using payment
453,Whatsapp Privacy,privacy policy and user data whatsapp care about your privacy
454,Whatsapp Privacy,our general whatsapp privacy policy or whatsapp business term apply to your use of payment a applicable
455,Whatsapp Privacy,because additional information will be collected and processed when you use payment the whatsapp payment privacy policy also applies to your use of payment
456,Whatsapp Privacy,the whatsapp payment privacy policy describes additional information practice applicable to payment including the type of information we receive and collect from you when you use payment and how we use and share this information
457,Whatsapp Privacy,if you use payment you agree to our data practice including the collection use processing and sharing of your information a described in our whatsapp privacy policy or whatsapp business term a supplemented by our whatsapp payment privacy policy
458,Whatsapp Privacy,use of payment payment amount
459,Whatsapp Privacy,you are responsible for the total payment amount for your transaction using payment
460,Whatsapp Privacy,you must ensure that you have sufficient fund before executing any transaction through payment
461,Whatsapp Privacy,acceptable use of payment
462,Whatsapp Privacy,you must access and use payment only for legal authorized and acceptable purpose according to our whatsapp term or whatsapp business term a applicable and posted policy including merchant policy a may be published from time to time
463,Whatsapp Privacy,we may impose limit on your ability to send or receive payment including by setting transaction limit
464,Whatsapp Privacy,deleting whatsapp or payment credential before transaction is complete may result in that transaction failing
465,Whatsapp Privacy,whatsapp may also cancel any transaction if we believe the transaction violates the whatsapp term whatsapp business term these whatsapp payment term posted policy facebook company term or privacy policy or the fi term or if we believe doing so may prevent financial loss or fraud or otherwise protect the security of our user and others
466,Whatsapp Privacy,when registering for or using payment you must provide accurate current and complete information and keep your information updated
467,Whatsapp Privacy,selecting recipient
468,Whatsapp Privacy,not all whatsapp user are ready or able to receive payment
469,Whatsapp Privacy,if you send payment to user who ha not registered for payment the fi may deduct or place hold on your payment until the recipient register and performs all the step needed to receive fund or until the payment expires after which the fi will reverse the payment or release the hold
470,Whatsapp Privacy,you may contact the recipient before sending payment to verify whether they are ready to receive payment
471,Whatsapp Privacy,purchase transaction
472,Whatsapp Privacy,purchase transaction may not be available in every country and require the seller to have merchant account
473,Whatsapp Privacy,if you use payment to pay for good or service you agree to make legitimate purchase and to be bound by any term of sale that the seller might offer
474,Whatsapp Privacy,we have no responsibility for any good or service purchased using payment including for any claim damage loss liability chargebacks or dispute associated with transaction
475,Whatsapp Privacy,we make no warranty of any kind express or implied with respect to any product or service purchased using payment
476,Whatsapp Privacy,business use of payment
477,Whatsapp Privacy,you may not use payment to receive business commercial or merchant payment such a for the sale of good or service
478,Whatsapp Privacy,to receive business commercial or merchant payment you must register for merchant account download the whatsapp business app or agree to separate term of service a business when this feature is available in your country
479,Whatsapp Privacy,payment transaction are final
480,Whatsapp Privacy,once you submit payment through an fi it is final
481,Whatsapp Privacy,whatsapp doe not have control over the payment and therefore cannot provide refund or facilitate chargebacks
482,Whatsapp Privacy,whatsapp is not liable for error caused by the fi your or other financial or payment institution processing the transaction or payment network or for unauthorized transaction
483,Whatsapp Privacy,we assume no responsibility for the underlying transaction of fund or the action or identity of any transfer recipient or sender
484,Whatsapp Privacy,update to the whatsapp payment term we may amend or update these whatsapp payment term
485,Whatsapp Privacy,we will provide you notice of amendment to our whatsapp payment term when appropriate and update the last modified date at the top of our whatsapp payment term
486,Whatsapp Privacy,your continued use of payment confirms your acceptance of our whatsapp payment term a amended
487,Whatsapp Privacy,if you do not agree to our whatsapp payment term a amended you must stop using payment
488,Whatsapp Privacy,please review our whatsapp payment term from time to time
489,Whatsapp Privacy,whatsapp payment privacy policy this whatsapp payment privacy policy help explain our information practice when you use our service or business service which include the ability to send and receive payment payment through the use of facebook company product and the payment service provided by third party financial institution fis
490,Whatsapp Privacy,when we say whatsapp our we or u we re talking about whatsapp inc
491,Whatsapp Privacy,payment contains link to or integration with fis and with facebook company
492,Whatsapp Privacy,when you interact with these fis or facebook company you may be providing information directly to them to whatsapp or to both
493,Whatsapp Privacy,these fis and facebook company will have their own policy describing the collection use and disclosure of information by them
494,Whatsapp Privacy,we encourage you to review the policy of these fis and facebook company
495,Whatsapp Privacy,this whatsapp payment privacy policy supplement whatsapp general privacy policy whatsapp privacy policy which applies to the use of all our service including payment and ii the data practice set forth in our whatsapp business term of service whatsapp business term which apply to the use of our business service including payment
496,Whatsapp Privacy,if there is any conflict between this whatsapp payment privacy policy and our whatsapp privacy policy or the whatsapp business term this whatsapp payment privacy policy will control solely with respect to your use of payment and only to the extent of the conflict
497,Whatsapp Privacy,please also see whatsapp general term of service whatsapp term which describe the term under which you use our service and also apply to payment a well a our whatsapp business term which describe the term under which you use our business service
498,Whatsapp Privacy,the whatsapp payment term of service whatsapp payment term supplement the whatsapp term and whatsapp business term govern your use of payment and describe payment in more detail
499,Whatsapp Privacy,please read all of these document carefully
500,Whatsapp Privacy,information we collect we receive the following additional information related to your use of payment
501,Whatsapp Privacy,information you provide registration and setup information
502,Whatsapp Privacy,when you register to use payment we require you to provide information about your payment method security preference and other information that identifies you
503,Whatsapp Privacy,if you choose to do so you may set up and use the security feature provided by your device operating system to authorize payment
504,Whatsapp Privacy,before allowing you to send fund you may be asked to demonstrate that you are authorized to use your payment method by providing u one time password deposit information or other identifying information
505,Whatsapp Privacy,payment transaction information
506,Whatsapp Privacy,when you send receive or request payment you provide u with the information and detail related to the transaction including your payment method payment amount and security credential such a pin
507,Whatsapp Privacy,whatsapp message sent with payment are delivered once the transaction ha processed or when the receiver ha reached transaction limit and are treated a described in our whatsapp privacy policy or whatsapp business term a applicable
508,Whatsapp Privacy,information others provide about you other user and business
509,Whatsapp Privacy,we receive information about you from other user and business
510,Whatsapp Privacy,for example when other user or business you know use our service or business service they may provide information about their transaction with you just a you may provide information to u about your transaction with them
511,Whatsapp Privacy,we require each of these user and business to have lawful right to collect use and share your information before providing any information to u
512,Whatsapp Privacy,third party service provider
513,Whatsapp Privacy,we work with service provider to help u operate provide improve understand customize support and market payment
514,Whatsapp Privacy,provide customer support
515,Whatsapp Privacy,and keep our system safe and secure
516,Whatsapp Privacy,these company may provide u information about you or your payment activity
517,Whatsapp Privacy,for example customer support service agent may relay information that you provide while resolving an issue with payment
518,Whatsapp Privacy,third party financial institution and facebook company
519,Whatsapp Privacy,we enable payment by working with fis and facebook company to facilitate the movement of fund between the sender and receiver
520,Whatsapp Privacy,when you use payment these fis or facebook company share with u information about you or your payment activity in accordance with applicable law
521,Whatsapp Privacy,we may receive information about you or your transaction including information to confirm your registration the payment sender or receiver name account status and balance sufficiency transaction reference id risk or fraud alert
522,Whatsapp Privacy,we will process the information we receive from these fis or facebook company in accordance with this whatsapp payment privacy policy
523,Whatsapp Privacy,please note that when you use fi service or facebook company product their own term and privacy policy will govern your use of their service
524,Whatsapp Privacy,how we use information we use all the information we have to operate provide improve understand customize support and market our service and business service including payment
525,Whatsapp Privacy,our service
526,Whatsapp Privacy,we operate provide develop market and improve our service and business service including determining eligibility for payment registering you a user of payment providing you with payment and customer support for our service and business service
527,Whatsapp Privacy,safety and security
528,Whatsapp Privacy,we promote safety and security combat harmful conduct maintain the integrity of our service or business service and ass malfunction or any performance or security incident
529,Whatsapp Privacy,we also review your account activity to determine whether you continue to meet our whatsapp term whatsapp business term and whatsapp payment term
530,Whatsapp Privacy,legal purpose
531,Whatsapp Privacy,we may use your information for legal purpose such a to comply with our legal obligation enforce our term and policy or to address complaint or claim related to conduct that infringes our whatsapp term or whatsapp business term
532,Whatsapp Privacy,analytics
533,Whatsapp Privacy,we generate statistic and report regarding your use of payment in order to provide you with better service
534,Whatsapp Privacy,the use of the information collected in connection with your access to and use of payment is further described in the whatsapp privacy policy or whatsapp business term a applicable
535,Whatsapp Privacy,information you and we share we share your information to help u operate provide improve understand customize support and market payment and to detect prevent or otherwise address fraud safety security abuse or other misconduct
536,Whatsapp Privacy,use of your information once it ha been shared by whatsapp is described below
537,Whatsapp Privacy,payment sender and recipient
538,Whatsapp Privacy,when you use payment the people with whom you send or receive payment may store or reshare information about you or your transaction with others including other facebook company on or off our service or business service
539,Whatsapp Privacy,when you send or receive payment we provide information about you and the transaction to the user with whom you transact including the amount of the transaction and one or more transaction id
540,Whatsapp Privacy,additional information about you and the transaction may also be available on third party website or service using transaction id that we provide a part of transaction confirmation
541,Whatsapp Privacy,third party service provider
542,Whatsapp Privacy,whatsapp work with service provider and share information with these service provider for the purpose listed above
543,Whatsapp Privacy,for example we share information about you and your transaction such a the amount and status of transaction with third party service provider who provide customer support on our behalf
544,Whatsapp Privacy,when we share information with third party service provider in this capacity we require them to use your information on our behalf in accordance with our instruction and term
545,Whatsapp Privacy,third party financial institution and facebook company
546,Whatsapp Privacy,we also relay your registration setup and transaction information and certain information from your whatsapp account such a account information consumer support information usage and log information device and connection information and status information a defined in the whatsapp privacy policy with fis and facebook company
547,Whatsapp Privacy,for example we share this information with facebook company for them to store your payment credential and relay your payment instruction to fis which then process your transaction
548,Whatsapp Privacy,we also share this information with facebook company and fis to resolve customer concern for safety and security purpose such a detecting and fighting fraud and other misconduct a well a legal purpose like satisfying our contractual obligation and complying with our legal responsibility
549,Whatsapp Privacy,the facebook company use the information you and we share with them to provide payment comply with applicable law help prevent fraud and to improve facebook payment product experience across the facebook company in accordance with their own term and privacy policy
550,Whatsapp Privacy,please see facebook payment international ltd
551,Whatsapp Privacy,privacy policy and facebook inc
552,Whatsapp Privacy,data policy
553,Whatsapp Privacy,fis use the information you and we share with them to provide payment and may also use this information a described in their own term and privacy policy
554,Whatsapp Privacy,to facilitate payment whatsapp may transfer store or process your information with these third party or facebook company that may be located in your jurisdiction or in other jurisdiction
555,Whatsapp Privacy,managing your information you may manage or update your payment information through your payment setting
556,Whatsapp Privacy,for example you may register additional payment method unlink existing payment method and change the payment method you would like to use
557,Whatsapp Privacy,a applicable you may also access the personal data about you that whatsapp hold by using our in app tool
558,Whatsapp Privacy,in addition where applicable you may also request that whatsapp correct amend or delete personal data that is demonstrated to be inaccurate
559,Whatsapp Privacy,for such purpose please contact u a set out in our whatsapp privacy policy or whatsapp business term
560,Whatsapp Privacy,we generally retain your payment information for a long a is needed for the performance of the contract between you and whatsapp and to comply with our legal obligation
561,Whatsapp Privacy,you may request deletion of your payment information by deleting your whatsapp account
562,Whatsapp Privacy,when you choose to request to delete your payment information please note that we may retain some of your payment information to provide customer service to you or to the people or business you have transacted with or for the legal purpose stated in the whatsapp privacy policy
563,Whatsapp Privacy,please note that information you or we shared with fis or facebook company will be deleted in accordance with their own policy
564,Whatsapp Privacy,update to our policy we will notify you a appropriate if we make material change to this whatsapp payment privacy policy and will update the last modified date at the top of this whatsapp payment privacy policy accordingly
565,Whatsapp Privacy,your continued use of payment after the publication in our website of the revised whatsapp payment privacy policy shall be understood a an acceptance of the revised whatsapp payment privacy policy
566,Whatsapp Privacy,we also recommend that you periodically visit our site in order to be informed of any change to this whatsapp payment privacy policy
567,Whatsapp Privacy,whatsapp payment term of service indialast modified august 10 2020 archived version whatsapp inc
568,Whatsapp Privacy,whatsapp our we or u provides messaging internet calling and other service to user around the world including the ability to send and receive payment through designated payment service provider psps in india payment via unified payment interface upi developed by the national payment corporation of india npci
569,Whatsapp Privacy,payment is service a defined in the whatsapp term of service term and the following whatsapp payment term of service payment term supplement the term and apply to your use of payment
570,Whatsapp Privacy,you agree to the payment term when you use payment
571,Whatsapp Privacy,about our payment service our role
572,Whatsapp Privacy,payment is service we provide through and in coordination with designated psps
573,Whatsapp Privacy,we provide convenient platform that enables you to submit transaction instruction to psps for processing via upi
574,Whatsapp Privacy,we are not licensed financial institution do not receive transfer or store any fund in connection with payment and are not responsible for upi service interruption or act or omission of psps or bank including the payment settlement and clearance of fund
575,Whatsapp Privacy,you have separate relationship with your bank regarding your bank account and whatsapp ha no affiliation with your bank in this respect
576,Whatsapp Privacy,psp role
577,Whatsapp Privacy,when you send or receive fund through payment designated psp receives the instruction and process the transaction via upi
578,Whatsapp Privacy,by using payment you will also need to agree to the psp term and privacy policy which will be presented to you when you first use payment
579,Whatsapp Privacy,the psp term and privacy policy are also available here
580,Whatsapp Privacy,these payment term govern the relationship between whatsapp and you regarding payment and the psp term govern the relationship between the psp and you
581,Whatsapp Privacy,eligibility
582,Whatsapp Privacy,to use payment you must use phone number with the country code for india and have bank account with bank that support upi
583,Whatsapp Privacy,the phone number you use for our service must be the same phone number linked to your bank account used for payment
584,Whatsapp Privacy,registration and upi pin setup
585,Whatsapp Privacy,you must be an owner of the bank account you use to send and receive fund through payment
586,Whatsapp Privacy,after you provide information to confirm your mobile banking account whatsapp facilitates creation of upi id virtual payment address that is associated with your whatsapp account
587,Whatsapp Privacy,since your transaction instruction are processed via upi you must have upi pin to send payment
588,Whatsapp Privacy,we will ask you to create upi pin to send payment if you do not already have one for your bank account
590,Whatsapp Privacy,you must be at least 18 year old to use payment
591,Whatsapp Privacy,credit
592,Whatsapp Privacy,we may credit your bank account for purpose including reward and special offer
593,Whatsapp Privacy,our affiliate whatsapp application service private limited provides such credit on our behalf
594,Whatsapp Privacy,fee and tax
595,Whatsapp Privacy,you must pay any applicable fee arising out of your use of payment including any overdraft transaction or other fee charged by your bank psps or whatsapp
596,Whatsapp Privacy,you must comply with applicable tax law in connection with your use of payment including reporting and payment of any tax related to transaction made through payment and any income received from such transaction
597,Whatsapp Privacy,whatsapp is not responsible for withholding collecting reporting or remitting any sale use value added or other tax arising from any transaction you complete using payment
598,Whatsapp Privacy,privacy policy and user data whatsapp care about your privacy
599,Whatsapp Privacy,our privacy policy applies to your use of payment
600,Whatsapp Privacy,because additional information will be collected and processed when you use payment the whatsapp payment privacy policy also applies to your use of payment
601,Whatsapp Privacy,the whatsapp payment privacy policy describes additional information practice applicable to payment including the type of information we receive and collect from you when you use payment and how we use and share this information
602,Whatsapp Privacy,if you use payment you agree to our data practice including the collection use processing and sharing of your information a described in our privacy policy and our payment privacy policy
603,Whatsapp Privacy,use of payment payment amount
604,Whatsapp Privacy,you are responsible for the total payment amount
605,Whatsapp Privacy,you must ensure that you have sufficient fund in your bank account before executing any transaction through payment
606,Whatsapp Privacy,your payment will not be sent if the psp or your bank determines that your bank account lack sufficient fund to cover the entire transaction amount
607,Whatsapp Privacy,acceptable use of payment
608,Whatsapp Privacy,you must access and use payment only for legal authorized and acceptable purpose according to our term and posted policy including merchant policy a may be published from time to time
609,Whatsapp Privacy,psp or whatsapp may impose limit on your ability to send or receive payment including transaction limit
610,Whatsapp Privacy,psp or whatsapp may also cancel any transaction if we believe the transaction violates the term these payment term posted policy or the psp term
611,Whatsapp Privacy,purchase transaction
612,Whatsapp Privacy,if you use payment to pay for good or service you agree to make legitimate purchase and to be bound by any term of the sale
613,Whatsapp Privacy,we have no responsibility for any good or service purchased using payment including for any claim damage loss liability chargebacks or dispute associated with transaction
614,Whatsapp Privacy,we make no warranty of any kind express or implied with respect to any product or service purchased using payment
615,Whatsapp Privacy,payment transaction are final
616,Whatsapp Privacy,once you submit payment it is final
617,Whatsapp Privacy,whatsapp doe not provide refund or facilitate chargebacks
618,Whatsapp Privacy,whatsapp is not liable for unauthorized transaction
619,Whatsapp Privacy,we assume no responsibility for the underlying transaction of fund or the action or identity of any transfer recipient or sender
620,Whatsapp Privacy,business use of payment
621,Whatsapp Privacy,if you are business and use our service you must comply with all applicable law associated with your use of our service including payment
622,Whatsapp Privacy,you must clearly disclose any applicable term and fee to your customer and promptly fulfill any good or service you sell using payment in accordance with any sale term and applicable law
623,Whatsapp Privacy,whatsapp is not party to the transaction
624,Whatsapp Privacy,other if there is any conflict between these payment term and the term these payment term control solely with respect to your use of payment and only to the extent of the conflict
625,Whatsapp Privacy,we may amend or update these payment term
626,Whatsapp Privacy,we will provide you notice of amendment to our payment term a appropriate and update the last modified date at the top of our payment term
627,Whatsapp Privacy,your continued use of payment confirms your acceptance of our payment term a amended
628,Whatsapp Privacy,if you do not agree to our payment term a amended you must stop using payment
629,Whatsapp Privacy,please review our payment term from time to time
630,Whatsapp Privacy,upi term required by npci what is npci npci is an authorized payment system operator by rbi
631,Whatsapp Privacy,npci owns and operates the upi payment system
